"Symbol";"Date";"Open";"High";"Low";"Close"
GC3-067;08.04.2013;1793,8;1795,9;1779,6;1785,3
GC3-067;09.04.2013;1785,4;1803,1;1783,0;1797,6
GC3-067;10.04.2013;1798,0;1801,5;1768,3;1771,9
GC3-067;11.04.2013;1772,0;1781,1;1766,0;1773,5
GC3-067;12.04.2013;1773,3;1777,2;1689,0;1689,1
GC3-067;15.04.2013;1694,0;1708,0;1548,1;1565,3
GC3-067;16.04.2013;1568,0;1617,2;1534,5;1582,4
GC3-067;17.04.2013;1584,4;1608,2;1578,0;1590,4
GC3-067;18.04.2013;1589,1;1615,0;1548,6;1603,8
GC3-067;19.04.2013;1606,0;1637,7;1598,4;1620,0
GC3-067;22.04.2013;1621,3;1651,8;1616,5;1638,7
GC3-067;23.04.2013;1638,4;1645,8;1617,0;1625,7
GC3-067;24.04.2013;1625,5;1646,6;1624,5;1643,6
GC3-067;25.04.2013;1643,3;1681,6;1639,3;1680,5
GC3-067;26.04.2013;1680,3;1697,8;1660,3;1675,2
GC3-067;29.04.2013;1679,2;1691,3;1674,6;1688,9
GC3-067;30.04.2013;1689,6;1692,5;1673,5;1689,2
GC3-067;01.05.2013;1688,6;1690,4;1652,7;1670,3
GC3-067;02.05.2013;1670,0;1686,3;1661,1;1679,3
GC3-067;03.05.2013;1679,2;1700,2;1668,4;1683,5
GC3-067;06.05.2013;1683,0;1691,4;1676,8;1682,5
GC3-067;07.05.2013;1682,1;1683,0;1653,4;1664,8
GC3-067;08.05.2013;1664,6;1688,8;1659,7;1686,3
GC3-067;09.05.2013;1686,0;1689,0;1665,1;1670,4
GC3-067;10.05.2013;1670,5;1674,2;1631,5;1660,2
GC3-067;13.05.2013;1660,7;1661,3;1637,7;1642,7
GC3-067;14.05.2013;1642,5;1657,9;1632,7;1636,6
GC3-067;15.05.2013;1637,5;1642,4;1599,4;1604,0
GC3-067;16.05.2013;1605,5;1610,0;1581,0;1597,5
GC3-067;17.05.2013;1598,2;1604,3;1566,6;1571,3
GC3-067;20.05.2013;1574,3;1610,9;1549,3;1605,8
GC3-067;21.05.2013;1605,4;1612,9;1571,0;1587,0
GC3-067;22.05.2013;1587,5;1626,3;1566,1;1581,9
GC3-067;23.05.2013;1580,9;1610,1;1568,0;1602,7
GC3-067;24.05.2013;1602,9;1610,1;1594,1;1598,5
GC3-067;27.05.2013;1599,3;1608,6;1596,0;1606,3
GC3-067;28.05.2013;1605,9;1614,0;1585,1;1592,6
GC3-067;29.05.2013;1592,9;1607,9;1592,1;1605,1
GC3-067;30.05.2013;1605,5;1630,3;1601,0;1625,7
GC3-067;31.05.2013;1625,5;1634,2;1596,8;1600,6
GC3-067;03.06.2013;1601,4;1629,1;1600,9;1623,4
GC3-067;04.06.2013;1623,8;1627,4;1600,7;1612,1
GC3-067;05.06.2013;1611,4;1622,9;1607,7;1614,5
GC3-067;06.06.2013;1614,4;1635,9;1603,8;1625,2
GC3-067;07.06.2013;1625,3;1630,3;1589,7;1596,9
GC3-067;10.06.2013;1595,6;1601,1;1587,7;1599,1
GC3-067;11.06.2013;1598,5;1599,8;1577,1;1590,4
GC3-067;12.06.2013;1590,3;1606,6;1584,8;1600,3
GC3-067;13.06.2013;1600,0;1607,0;1585,6;1597,3
GC3-067;14.06.2013;1597,4;1604,4;1590,4;1603,1
GC3-067;17.06.2013;1602,7;1604,0;1592,4;1596,6
GC3-067;18.06.2013;1596,9;1598,0;1572,8;1580,2
GC3-067;19.06.2013;1579,9;1588,6;1560,9;1562,8
GC3-067;20.06.2013;1563,8;1563,8;1488,0;1489,5
GC3-067;21.06.2013;1490,2;1514,3;1481,3;1510,3
GC3-067;24.06.2013;1508,9;1513,3;1487,7;1494,4
GC3-067;25.06.2013;1494,3;1501,6;1483,3;1489,0
GC3-067;26.06.2013;1489,6;1490,1;1433,6;1436,4
GC3-067;27.06.2013;1438,1;1456,8;1408,7;1412,6
GC3-067;28.06.2013;1412,1;1447,4;1392,0;1447,4
GC3-067;01.07.2013;1445,5;1474,3;1436,7;1465,2
GC3-067;02.07.2013;1465,3;1479,6;1451,4;1454,3
GC3-067;03.07.2013;1454,5;1471,9;1448,6;1464,2
GC3-067;04.07.2013;1465,3;1469,7;1456,4;1462,3
GC3-067;05.07.2013;1461,6;1462,3;1419,5;1435,0
GC3-067;08.07.2013;1433,7;1450,0;1427,0;1448,3
GC3-067;09.07.2013;1447,8;1471,3;1444,6;1461,7
GC3-067;10.07.2013;1461,7;1478,2;1454,8;1474,2
GC3-067;11.07.2013;1478,3;1509,8;1474,7;1496,4
GC3-067;12.07.2013;1497,5;1500,0;1479,0;1495,7
GC3-067;15.07.2013;1496,5;1506,2;1485,1;1494,4
GC3-067;16.07.2013;1494,2;1507,3;1488,2;1503,0
GC3-067;17.07.2013;1503,8;1512,3;1481,9;1486,0
GC3-067;18.07.2013;1487,0;1500,5;1485,9;1494,5
GC3-067;19.07.2013;1495,0;1509,7;1494,0;1508,2
GC3-067;22.07.2013;1508,8;1551,7;1508,0;1547,2
GC3-067;23.07.2013;1546,9;1561,3;1538,2;1559,7
GC3-067;24.07.2013;1560,1;1561,3;1525,3;1533,3
GC3-067;25.07.2013;1533,8;1550,1;1521,0;1546,1
GC3-067;26.07.2013;1545,9;1553,1;1524,5;1546,3
GC3-067;29.07.2013;1546,2;1550,7;1535,2;1539,1
GC3-067;30.07.2013;1540,0;1542,2;1528,8;1537,7
GC3-067;31.07.2013;1538,2;1551,5;1517,1;1534,1
GC3-067;01.08.2013;1535,2;1542,5;1518,4;1519,8
GC3-067;02.08.2013;1519,5;1529,8;1494,2;1524,7
GC3-067;05.08.2013;1524,0;1532,1;1508,5;1514,9
GC3-067;06.08.2013;1515,1;1518,2;1489,9;1493,3
GC3-067;07.08.2013;1493,0;1500,8;1483,6;1498,2
GC3-067;08.08.2013;1497,7;1525,6;1493,8;1523,8
GC3-067;09.08.2013;1523,2;1528,3;1515,9;1525,3
GC3-067;12.08.2013;1525,3;1555,5;1525,3;1547,5
GC3-067;13.08.2013;1547,8;1552,8;1529,6;1532,0
GC3-067;14.08.2013;1532,1;1547,6;1526,9;1547,6
GC3-067;15.08.2013;1547,6;1581,4;1529,7;1577,4
GC3-067;16.08.2013;1577,4;1591,0;1568,8;1586,8
GC3-067;19.08.2013;1588,9;1595,9;1573,8;1576,6
GC3-067;20.08.2013;1576,7;1589,8;1563,4;1582,5
GC3-067;21.08.2013;1582,8;1590,7;1571,0;1578,2
GC3-067;22.08.2013;1577,4;1593,2;1566,3;1587,3
GC3-067;23.08.2013;1587,9;1611,7;1579,6;1608,1
GC3-067;26.08.2013;1610,8;1618,8;1600,2;1616,5
GC3-067;27.08.2013;1616,6;1635,8;1607,0;1627,5
GC3-067;28.08.2013;1627,9;1645,8;1625,0;1629,3
GC3-067;29.08.2013;1630,0;1630,4;1613,9;1618,5
GC3-067;30.08.2013;1619,3;1623,3;1603,6;1608,0
GC3-067;02.09.2013;1605,8;1610,3;1585,4;1603,8
GC3-067;03.09.2013;1603,8;1628,2;1596,1;1623,7
GC3-067;04.09.2013;1623,4;1626,8;1596,4;1603,1
GC3-067;05.09.2013;1603,0;1611,8;1576,5;1579,2
GC3-067;06.09.2013;1578,5;1605,4;1570,6;1600,3
GC3-067;09.09.2013;1602,9;1606,8;1593,7;1598,0
GC3-067;10.09.2013;1598,9;1603,2;1569,4;1574,8
GC3-067;11.09.2013;1576,0;1580,5;1567,8;1577,3
GC3-067;12.09.2013;1577,9;1578,0;1532,2;1532,5
GC3-067;13.09.2013;1534,5;1542,6;1516,4;1539,4
GC3-067;16.09.2013;1545,3;1547,8;1514,5;1525,4
GC3-067;17.09.2013;1525,4;1536,5;1517,6;1521,5
GC3-067;18.09.2013;1521,3;1579,6;1503,3;1576,8
GC3-067;19.09.2013;1576,8;1587,2;1570,3;1576,7
GC3-067;20.09.2013;1578,0;1580,2;1536,7;1537,4
GC3-067;23.09.2013;1538,8;1543,8;1525,2;1534,1
GC3-067;24.09.2013;1533,3;1541,2;1517,3;1534,8
GC3-067;25.09.2013;1535,3;1550,1;1528,4;1544,9
GC3-067;26.09.2013;1544,9;1551,8;1531,0;1535,7
GC3-067;27.09.2013;1535,5;1557,0;1531,8;1548,1
GC3-067;30.09.2013;1555,3;1565,6;1533,8;1539,8
GC3-067;01.10.2013;1540,0;1549,6;1494,2;1499,4
GC3-067;02.10.2013;1499,3;1536,0;1488,7;1528,2
GC3-067;03.10.2013;1528,3;1534,6;1513,8;1528,5
GC3-067;04.10.2013;1529,2;1537,8;1516,9;1523,0
GC3-067;07.10.2013;1524,1;1541,3;1519,7;1534,2
GC3-067;08.10.2013;1534,8;1542,6;1527,2;1530,7
GC3-067;09.10.2013;1531,4;1535,1;1506,4;1518,8
GC3-067;10.10.2013;1518,8;1523,8;1492,8;1498,2
GC3-067;11.10.2013;1498,2;1506,6;1471,4;1484,4
GC3-067;14.10.2013;1487,3;1503,4;1480,2;1484,6
GC3-067;15.10.2013;1485,4;1499,5;1462,8;1491,9
GC3-067;16.10.2013;1493,2;1501,0;1480,4;1493,6
GC3-067;17.10.2013;1493,2;1536,0;1485,5;1531,0
GC3-067;18.10.2013;1530,6;1540,7;1523,0;1528,3
GC3-067;21.10.2013;1527,8;1535,7;1523,8;1527,5
GC3-067;22.10.2013;1527,3;1556,5;1521,3;1552,1
GC3-067;23.10.2013;1551,9;1554,0;1540,3;1544,6
GC3-067;24.10.2013;1544,3;1564,1;1542,0;1558,2
GC3-067;25.10.2013;1558,7;1568,2;1547,1;1564,1
GC3-067;28.10.2013;1564,5;1573,6;1557,9;1564,7
GC3-067;29.10.2013;1564,4;1572,2;1551,6;1555,8
GC3-067;30.10.2013;1556,4;1571,4;1546,3;1554,4
GC3-067;31.10.2013;1553,5;1554,8;1530,5;1534,2
GC3-067;01.11.2013;1534,9;1539,1;1517,4;1527,3
GC3-067;04.11.2013;1524,8;1534,2;1522,6;1526,0
GC3-067;05.11.2013;1525,7;1532,4;1517,0;1523,4
GC3-067;06.11.2013;1524,1;1533,8;1520,7;1529,0
GC3-067;07.11.2013;1529,3;1537,8;1507,8;1519,0
GC3-067;08.11.2013;1519,6;1525,2;1492,3;1500,8
GC3-067;11.11.2013;1500,1;1500,6;1489,9;1492,9
GC3-067;12.11.2013;1493,2;1497,2;1472,3;1477,2
GC3-067;13.11.2013;1477,1;1495,5;1476,8;1493,2
GC3-067;14.11.2013;1493,2;1505,6;1489,1;1498,6
GC3-067;15.11.2013;1498,6;1502,6;1491,4;1501,4
GC3-067;18.11.2013;1500,7;1501,0;1481,0;1487,0
GC3-067;19.11.2013;1486,8;1490,0;1479,8;1486,2
GC3-067;20.11.2013;1486,3;1487,5;1452,0;1453,8
GC3-067;21.11.2013;1453,6;1461,8;1447,6;1453,4
GC3-067;22.11.2013;1454,1;1460,1;1452,1;1454,7
GC3-067;25.11.2013;1453,4;1465,8;1437,5;1462,6
GC3-067;26.11.2013;1462,7;1469,6;1451,0;1453,4
GC3-067;27.11.2013;1453,4;1466,6;1447,3;1449,0
GC3-067;28.11.2013;1449,5;1457,1;1445,7;1456,0
GC3-067;29.11.2013;1456,2;1466,1;1451,9;1463,0
GC3-067;02.12.2013;1462,2;1462,8;1428,7;1430,1
GC3-067;03.12.2013;1431,1;1437,4;1426,2;1435,1
GC3-067;04.12.2013;1434,6;1463,1;1422,4;1454,1
GC3-067;05.12.2013;1454,7;1454,8;1427,9;1435,9
GC3-067;06.12.2013;1436,6;1456,6;1421,7;1441,6
GC3-067;09.12.2013;1441,5;1454,2;1436,2;1451,3
GC3-067;10.12.2013;1451,1;1479,1;1449,0;1472,9
GC3-067;11.12.2013;1472,6;1474,8;1462,2;1463,3
GC3-067;12.12.2013;1463,9;1468,1;1434,2;1436,2
GC3-067;13.12.2013;1437,7;1449,8;1431,1;1449,6
GC3-067;16.12.2013;1448,9;1463,3;1438,8;1451,7
GC3-067;17.12.2013;1451,1;1459,2;1438,1;1442,0
GC3-067;18.12.2013;1441,9;1455,6;1426,8;1429,6
GC3-067;19.12.2013;1429,4;1437,6;1397,6;1398,7
GC3-067;20.12.2013;1400,4;1418,5;1399,6;1414,4
GC3-067;23.12.2013;1414,1;1417,2;1403,4;1409,1
GC3-067;24.12.2013;1409,4;1416,7;1407,1;1416,0
GC3-067;26.12.2013;1415,4;1427,0;1412,1;1421,9
GC3-067;27.12.2013;1422,5;1430,5;1420,1;1424,5
GC3-067;30.12.2013;1425,4;1427,4;1404,9;1407,6
GC3-067;31.12.2013;1409,0;1425,6;1393,0;1416,4
GC3-067;02.01.2014;1416,1;1442,4;1414,1;1434,0
GC3-067;03.01.2014;1433,9;1451,2;1432,9;1449,0
GC3-067;06.01.2014;1448,6;1459,3;1424,2;1448,5
GC3-067;07.01.2014;1448,6;1456,3;1435,8;1442,5
GC3-067;08.01.2014;1442,6;1443,4;1429,3;1436,6
GC3-067;09.01.2014;1436,5;1442,5;1434,4;1438,4
GC3-067;10.01.2014;1438,7;1460,1;1438,2;1460,1
GC3-067;13.01.2014;1459,3;1466,9;1454,6;1463,9
GC3-067;14.01.2014;1464,3;1466,5;1452,7;1456,5
GC3-067;15.01.2014;1455,9;1456,2;1445,1;1452,9
GC3-067;16.01.2014;1453,4;1456,5;1447,4;1453,8
GC3-067;17.01.2014;1453,3;1466,2;1448,9;1465,1
GC3-067;20.01.2014;1464,1;1473,6;1463,8;1465,7
GC3-067;21.01.2014;1465,7;1467,1;1446,7;1451,6
GC3-067;22.01.2014;1452,1;1455,1;1447,1;1447,9
GC3-067;23.01.2014;1447,4;1478,6;1442,4;1475,7
GC3-067;24.01.2014;1475,3;1484,8;1468,4;1480,4
GC3-067;27.01.2014;1481,7;1491,4;1463,5;1468,0
GC3-067;28.01.2014;1467,2;1473,9;1459,8;1467,2
GC3-067;29.01.2014;1467,5;1482,2;1460,1;1479,2
GC3-067;30.01.2014;1478,8;1479,4;1449,1;1454,9
GC3-067;31.01.2014;1455,6;1466,4;1449,8;1457,2
GC3-067;03.02.2014;1453,6;1477,7;1452,0;1468,4
GC3-067;04.02.2014;1469,5;1472,3;1458,4;1465,7
GC3-067;05.02.2014;1465,8;1486,1;1463,4;1468,9
GC3-067;06.02.2014;1469,3;1479,1;1464,1;1469,1
GC3-067;07.02.2014;1468,5;1483,6;1467,1;1478,4
GC3-067;10.02.2014;1477,0;1489,4;1476,3;1486,3
GC3-067;11.02.2014;1485,8;1506,0;1485,1;1502,2
GC3-067;12.02.2014;1501,7;1508,0;1495,5;1503,2
GC3-067;13.02.2014;1502,4;1514,6;1497,8;1514,2
GC3-067;14.02.2014;1513,8;1533,1;1511,5;1530,5
GC3-067;17.02.2014;1530,2;1541,5;1530,2;1540,6
GC3-067;18.02.2014;1540,6;1544,0;1523,9;1533,8
GC3-067;19.02.2014;1533,6;1534,6;1520,5;1522,4
GC3-067;20.02.2014;1522,6;1536,9;1518,7;1534,5
GC3-067;21.02.2014;1534,6;1540,4;1527,5;1537,6
GC3-067;24.02.2014;1537,1;1550,8;1530,3;1548,2
GC3-067;25.02.2014;1548,0;1555,4;1542,8;1553,2
GC3-067;26.02.2014;1552,9;1557,2;1533,9;1541,4
GC3-067;27.02.2014;1541,1;1548,0;1535,6;1543,4
GC3-067;28.02.2014;1542,9;1545,2;1530,9;1540,2
GC3-067;03.03.2014;1544,0;1566,6;1542,3;1561,9
GC3-067;04.03.2014;1561,6;1564,5;1542,8;1546,0
GC3-067;05.03.2014;1546,4;1553,6;1544,3;1548,4
GC3-067;06.03.2014;1548,6;1565,5;1542,9;1562,0
GC3-067;07.03.2014;1562,3;1564,8;1538,2;1551,1
GC3-067;10.03.2014;1552,4;1556,5;1539,1;1551,4
GC3-067;11.03.2014;1551,1;1564,6;1549,4;1561,1
GC3-067;12.03.2014;1560,4;1582,9;1557,2;1578,8
GC3-067;13.03.2014;1579,4;1587,3;1576,5;1582,5
GC3-067;14.03.2014;1582,5;1600,0;1579,8;1593,4
GC3-067;17.03.2014;1594,7;1604,2;1573,5;1578,9
GC3-067;18.03.2014;1578,7;1579,5;1562,7;1566,9
GC3-067;19.03.2014;1567,7;1571,8;1539,4;1542,0
GC3-067;20.03.2014;1543,3;1546,9;1532,4;1539,9
GC3-067;21.03.2014;1540,9;1554,6;1539,6;1546,1
GC3-067;24.03.2014;1546,6;1547,3;1520,1;1520,6
GC3-067;25.03.2014;1521,3;1529,6;1517,6;1523,0
GC3-067;26.03.2014;1523,7;1528,7;1510,9;1517,1
GC3-067;27.03.2014;1517,1;1519,2;1501,2;1502,9
GC3-067;28.03.2014;1503,8;1510,9;1497,6;1506,0
GC3-067;31.03.2014;1506,5;1510,8;1494,2;1496,0
GC3-067;01.04.2014;1496,1;1499,9;1488,9;1490,8
GC3-067;02.04.2014;1491,1;1506,4;1490,4;1501,4
GC3-067;03.04.2014;1501,9;1505,7;1493,4;1498,3
GC3-067;04.04.2014;1498,1;1519,0;1495,9;1513,8
GC3-067;07.04.2014;1515,5;1516,3;1507,3;1508,4
GC3-067;08.04.2014;1508,3;1526,2;1508,3;1519,5
GC3-067;09.04.2014;1520,0;1527,0;1512,6;1523,8
GC3-067;10.04.2014;1523,4;1536,4;1522,5;1529,6
GC3-067;11.04.2014;1529,6;1535,7;1525,5;1529,9
GC3-067;14.04.2014;1532,5;1542,9;1530,2;1538,1
GC3-067;15.04.2014;1538,0;1539,9;1495,9;1513,9
GC3-067;16.04.2014;1514,7;1518,6;1505,0;1513,7
GC3-067;17.04.2014;1513,6;1515,9;1504,3;1506,1
GC3-067;21.04.2014;1506,4;1514,0;1493,3;1501,8
GC3-067;22.04.2014;1501,8;1504,6;1487,3;1495,2
GC3-067;23.04.2014;1495,5;1500,6;1492,3;1495,2
GC3-067;24.04.2014;1495,4;1510,5;1479,9;1505,2
GC3-067;25.04.2014;1505,3;1516,7;1501,9;1515,1
GC3-067;28.04.2014;1514,7;1518,1;1503,6;1507,6
GC3-067;29.04.2014;1507,5;1513,5;1497,6;1507,2
GC3-067;30.04.2014;1507,1;1509,9;1496,4;1502,6
GC3-067;01.05.2014;1503,4;1504,5;1488,8;1496,2
GC3-067;02.05.2014;1496,2;1516,4;1483,5;1511,9
GC3-067;05.05.2014;1512,4;1527,3;1511,2;1521,0
GC3-067;06.05.2014;1521,2;1525,8;1515,9;1519,2
GC3-067;07.05.2014;1519,4;1526,5;1498,1;1501,2
GC3-067;08.05.2014;1501,3;1507,0;1496,3;1501,1
GC3-067;09.05.2014;1501,1;1506,0;1497,0;1501,4
GC3-067;12.05.2014;1501,3;1516,0;1489,2;1507,0
GC3-067;13.05.2014;1507,5;1510,5;1500,6;1506,0
GC3-067;14.05.2014;1505,4;1520,7;1503,1;1517,0
GC3-067;15.05.2014;1517,0;1518,8;1502,4;1508,1
GC3-067;16.05.2014;1507,9;1509,8;1499,2;1504,3
GC3-067;19.05.2014;1504,5;1517,2;1501,0;1504,2
GC3-067;20.05.2014;1504,5;1508,7;1497,5;1505,9
GC3-067;21.05.2014;1505,7;1507,8;1494,4;1503,5
GC3-067;22.05.2014;1503,5;1515,6;1501,6;1505,6
GC3-067;23.05.2014;1505,8;1507,2;1498,1;1504,5
GC3-067;26.05.2014;1505,1;1506,3;1502,4;1504,1
GC3-067;27.05.2014;1504,2;1505,0;1474,7;1474,9
GC3-067;28.05.2014;1475,5;1478,8;1467,3;1470,0
GC3-067;29.05.2014;1470,1;1472,7;1462,6;1466,7
GC3-067;30.05.2014;1467,1;1471,8;1453,4;1462,6
GC3-067;02.06.2014;1461,7;1462,2;1452,3;1454,8
GC3-067;03.06.2014;1455,3;1459,1;1451,4;1456,2
GC3-067;04.06.2014;1456,1;1460,7;1454,0;1454,9
GC3-067;05.06.2014;1455,5;1469,1;1452,4;1464,4
GC3-067;06.06.2014;1464,9;1469,4;1456,9;1463,6
GC3-067;09.06.2014;1464,2;1468,5;1462,8;1463,3
GC3-067;10.06.2014;1463,9;1475,0;1461,3;1471,2
GC3-067;11.06.2014;1471,5;1476,7;1469,1;1471,9
GC3-067;12.06.2014;1472,3;1486,3;1471,2;1484,4
GC3-067;13.06.2014;1484,6;1489,3;1482,1;1487,2
GC3-067;16.06.2014;1488,0;1496,3;1481,7;1483,0
GC3-067;17.06.2014;1483,0;1484,7;1469,2;1483,0
GC3-067;18.06.2014;1483,3;1490,4;1477,7;1488,8
GC3-067;19.06.2014;1489,4;1533,2;1487,4;1531,6
GC3-067;20.06.2014;1531,5;1533,7;1518,3;1526,0
GC3-067;23.06.2014;1526,1;1530,4;1521,6;1529,6
GC3-067;24.06.2014;1529,3;1537,8;1525,7;1530,3
GC3-067;25.06.2014;1530,1;1536,8;1516,6;1530,5
GC3-067;26.06.2014;1529,9;1531,8;1518,0;1529,0
GC3-067;27.06.2014;1528,3;1534,3;1524,4;1527,2
GC3-067;30.06.2014;1528,0;1541,6;1522,2;1539,0
GC3-067;01.07.2014;1538,7;1546,1;1535,2;1538,2
GC3-067;02.07.2014;1538,3;1544,4;1533,3;1539,2
GC3-067;03.07.2014;1539,6;1540,2;1520,6;1531,6
GC3-067;04.07.2014;1532,3;1535,3;1530,7;1532,5
GC3-067;07.07.2014;1532,6;1532,9;1523,3;1532,2
GC3-067;08.07.2014;1532,0;1536,9;1525,5;1531,8
GC3-067;09.07.2014;1531,6;1544,6;1529,9;1538,8
GC3-067;10.07.2014;1536,2;1558,0;1536,2;1547,5
GC3-067;11.07.2014;1547,7;1551,6;1545,8;1551,2
GC3-067;14.07.2014;1550,7;1552,1;1513,4;1519,0
GC3-067;15.07.2014;1520,3;1525,6;1504,0;1505,5
GC3-067;16.07.2014;1506,4;1515,4;1504,7;1511,5
GC3-067;17.07.2014;1511,5;1537,1;1509,3;1529,9
GC3-067;18.07.2014;1530,3;1536,7;1516,2;1522,6
GC3-067;21.07.2014;1522,5;1530,2;1519,1;1523,9
GC3-067;22.07.2014;1523,6;1528,0;1513,4;1519,4
GC3-067;23.07.2014;1519,2;1523,0;1514,7;1515,9
GC3-067;24.07.2014;1515,5;1516,8;1498,7;1505,3
GC3-067;25.07.2014;1505,4;1520,1;1502,2;1519,7
GC3-067;28.07.2014;1519,1;1520,6;1512,3;1515,2
GC3-067;29.07.2014;1514,5;1523,3;1506,7;1509,8
GC3-067;30.07.2014;1509,7;1514,4;1502,4;1506,3
GC3-067;31.07.2014;1506,2;1508,0;1490,5;1492,3
GC3-067;01.08.2014;1493,4;1507,6;1490,2;1504,4
GC3-067;04.08.2014;1504,6;1505,6;1496,2;1498,4
GC3-067;05.08.2014;1498,4;1504,2;1492,5;1498,8
GC3-067;06.08.2014;1498,1;1520,2;1497,7;1516,1
GC3-067;07.08.2014;1515,8;1525,6;1512,2;1523,7
GC3-067;08.08.2014;1523,7;1533,5;1514,9;1519,8
GC3-067;11.08.2014;1519,6;1522,1;1515,6;1518,6
GC3-067;12.08.2014;1518,4;1528,5;1516,0;1519,2
GC3-067;13.08.2014;1518,8;1525,6;1515,2;1522,9
GC3-067;14.08.2014;1522,6;1531,0;1519,2;1523,1
GC3-067;15.08.2014;1522,6;1525,7;1502,2;1514,7
GC3-067;18.08.2014;1513,4;1514,1;1505,7;1507,4
GC3-067;19.08.2014;1507,8;1512,9;1503,9;1505,4
GC3-067;20.08.2014;1506,4;1508,5;1497,9;1501,7
GC3-067;21.08.2014;1501,1;1501,2;1482,6;1486,5
GC3-067;22.08.2014;1487,4;1493,1;1483,8;1491,0
GC3-067;25.08.2014;1490,0;1490,8;1484,2;1486,2
GC3-067;26.08.2014;1486,6;1501,1;1484,9;1490,6
GC3-067;27.08.2014;1490,8;1497,4;1490,1;1492,7
GC3-067;28.08.2014;1492,9;1506,8;1492,2;1499,2
GC3-067;29.08.2014;1499,6;1501,7;1493,3;1497,2
GC3-067;01.09.2014;1497,7;1500,1;1495,0;1497,2
GC3-067;02.09.2014;1497,6;1498,0;1472,3;1475,7
GC3-067;03.09.2014;1475,9;1481,6;1471,1;1479,2
GC3-067;04.09.2014;1479,0;1488,4;1470,5;1470,9
GC3-067;05.09.2014;1470,9;1484,0;1467,2;1478,4
GC3-067;08.09.2014;1478,7;1481,8;1461,3;1465,5
GC3-067;09.09.2014;1466,3;1468,1;1457,3;1465,8
GC3-067;10.09.2014;1465,4;1467,7;1453,7;1459,0
GC3-067;11.09.2014;1459,0;1460,2;1444,5;1450,1
GC3-067;12.09.2014;1450,1;1451,5;1437,3;1438,2
GC3-067;15.09.2014;1437,5;1448,4;1435,5;1442,6
GC3-067;16.09.2014;1442,4;1452,4;1441,4;1444,8
GC3-067;17.09.2014;1444,5;1449,7;1431,2;1433,1
GC3-067;18.09.2014;1432,3;1437,9;1425,5;1435,1
GC3-067;19.09.2014;1434,8;1438,4;1423,4;1426,1
GC3-067;22.09.2014;1425,6;1430,2;1418,0;1424,6
GC3-067;23.09.2014;1424,1;1446,2;1423,9;1432,7
GC3-067;24.09.2014;1432,4;1435,9;1425,4;1426,4
GC3-067;25.09.2014;1426,5;1434,5;1415,8;1431,7
GC3-067;26.09.2014;1431,3;1441,9;1422,0;1429,2
GC3-067;29.09.2014;1428,3;1433,1;1424,5;1424,8
GC3-067;30.09.2014;1424,9;1429,9;1413,5;1418,4
GC3-067;01.10.2014;1418,6;1429,2;1414,2;1422,7
GC3-067;02.10.2014;1422,6;1433,2;1418,3;1424,0
GC3-067;03.10.2014;1423,1;1424,9;1399,5;1400,3
GC3-067;06.10.2014;1401,2;1419,1;1392,5;1416,4
GC3-067;07.10.2014;1417,0;1423,3;1412,2;1417,9
GC3-067;08.10.2014;1419,0;1433,7;1414,3;1431,1
GC3-067;09.10.2014;1430,3;1443,2;1428,5;1433,1
GC3-067;10.10.2014;1433,2;1434,9;1426,8;1432,5
GC3-067;13.10.2014;1434,0;1447,2;1432,8;1446,5
GC3-067;14.10.2014;1446,5;1447,8;1440,3;1441,6
GC3-067;15.10.2014;1442,5;1459,5;1431,2;1450,5
GC3-067;16.10.2014;1451,4;1454,8;1444,4;1448,3
GC3-067;17.10.2014;1448,7;1451,3;1441,2;1447,7
GC3-067;20.10.2014;1448,3;1458,5;1444,1;1456,4
GC3-067;21.10.2014;1456,0;1464,8;1454,9;1458,9
GC3-067;22.10.2014;1458,1;1459,4;1449,9;1450,5
GC3-067;23.10.2014;1450,9;1454,1;1435,5;1441,4
GC3-067;24.10.2014;1442,7;1443,9;1437,9;1440,4
GC3-067;27.10.2014;1439,8;1441,3;1434,4;1434,5
GC3-067;28.10.2014;1435,0;1444,7;1431,4;1437,2
GC3-067;29.10.2014;1437,0;1439,6;1417,4;1421,0
GC3-067;30.10.2014;1420,4;1425,7;1404,7;1408,2
GC3-067;31.10.2014;1408,7;1411,6;1369,7;1382,7
GC3-067;03.11.2014;1380,3;1382,6;1370,2;1374,5
GC3-067;04.11.2014;1373,8;1384,2;1372,6;1377,4
GC3-067;05.11.2014;1377,6;1378,5;1346,3;1349,2
GC3-067;06.11.2014;1350,0;1358,2;1346,4;1350,5
GC3-067;07.11.2014;1350,4;1388,2;1339,6;1387,9
GC3-067;10.11.2014;1386,0;1386,7;1355,9;1361,0
GC3-067;11.11.2014;1360,7;1381,7;1354,7;1372,3
GC3-067;12.11.2014;1372,2;1378,6;1365,7;1371,1
GC3-067;13.11.2014;1370,3;1376,6;1362,2;1371,0
GC3-067;14.11.2014;1371,0;1402,1;1355,2;1397,1
GC3-067;17.11.2014;1394,7;1402,8;1390,0;1395,8
GC3-067;18.11.2014;1394,8;1413,3;1391,9;1406,1
GC3-067;19.11.2014;1405,7;1410,9;1383,1;1391,7
GC3-067;20.11.2014;1392,3;1405,8;1385,4;1403,1
GC3-067;21.11.2014;1403,2;1416,8;1395,3;1410,7
GC3-067;24.11.2014;1409,1;1413,0;1401,4;1406,9
